iter	Passed	Remaining
1839	1162	1308
1840	1162	1308
1841	1163	1307
1842	1164	1306
1843	1164	1306
1844	1165	1305
1845	1165	1304
1846	1166	1303
1847	1166	1303
1848	1167	1302
1849	1168	1301
1850	1168	1301
1851	1169	1300
1852	1169	1299
1853	1170	1299
1854	1170	1298
1855	1171	1297
1856	1172	1297
1857	1172	1296
1858	1173	1295
1859	1173	1294
1860	1174	1294
1861	1174	1293
1862	1175	1292
1863	1175	1292
1864	1176	1291
1865	1177	1290
1866	1177	1290
1867	1178	1289
1868	1179	1288
1869	1179	1288
1870	1180	1287
1871	1180	1286
1872	1181	1286
1873	1182	1285
1874	1182	1284
1875	1183	1284
1876	1183	1283
1877	1184	1282
1878	1184	1282
1879	1185	1281
1880	1186	1280
1881	1186	1280
1882	1187	1279
1883	1187	1278
1884	1188	1278
1885	1189	1278
1886	1190	1277
1887	1190	1276
1888	1191	1275
1889	1192	1275
1890	1192	1274
1891	1193	1273
1892	1193	1273
1893	1195	1273
1894	1195	1272
1895	1196	1271
1896	1196	1271
1897	1197	1270
1898	1197	1269
1899	1198	1269
1900	1198	1268
1901	1200	1268
1902	1201	1268
1903	1202	1267
1904	1202	1267
1905	1203	1266
1906	1203	1265
1907	1204	1265
1908	1205	1264
1909	1205	1263
1910	1206	1262
1911	1206	1262
1912	1207	1261
1913	1208	1261
1914	1208	1260
1915	1209	1259
1916	1209	1259
1917	1210	1258
1918	1211	1257
1919	1211	1257
1920	1212	1256
1921	1212	1255
1922	1213	1255
1923	1213	1254
1924	1214	1253
1925	1214	1252
1926	1215	1252
1927	1216	1251
1928	1216	1250
1929	1217	1249
1930	1217	1249
1931	1218	1248
1932	1218	1247
1933	1219	1247
1934	1219	1246
1935	1220	1245
1936	1220	1244
1937	1221	1244
1938	1222	1243
1939	1222	1242
1940	1223	1242
1941	1223	1241
1942	1224	1240
1943	1225	1240
1944	1225	1239
1945	1226	1238
1946	1227	1238
1947	1228	1238
1948	1228	1237
1949	1229	1236
1950	1230	1236
1951	1230	1235
1952	1231	1234
1953	1231	1234
1954	1232	1234
1955	1233	1233
1956	1234	1232
1957	1234	1232
1958	1235	1231
1959	1235	1230
1960	1236	1230
1961	1236	1229
1962	1237	1228
1963	1237	1227
1964	1238	1227
1965	1239	1226
1966	1239	1225
1967	1240	1224
1968	1240	1224
1969	1241	1223
1970	1241	1222
1971	1242	1222
1972	1242	1221
1973	1243	1220
1974	1244	1220
1975	1244	1219
1976	1245	1219
1977	1246	1218
1978	1246	1217
1979	1247	1216
1980	1247	1216
1981	1248	1215
1982	1248	1214
1983	1249	1214
1984	1249	1213
1985	1250	1212
1986	1250	1211
1987	1251	1211
1988	1251	1210
1989	1252	1209
1990	1253	1209
1991	1254	1209
1992	1254	1208
1993	1255	1207
1994	1256	1207
1995	1256	1206
1996	1257	1205
1997	1257	1205
1998	1258	1204
1999	1259	1203
2000	1259	1202
2001	1260	1202
2002	1260	1201
2003	1261	1201
2004	1262	1200
2005	1262	1199
2006	1263	1199
2007	1263	1198
2008	1264	1197
2009	1265	1197
2010	1265	1196
2011	1266	1195
2012	1266	1195
2013	1267	1194
2014	1267	1193
2015	1268	1193
2016	1269	1192
2017	1269	1191
2018	1270	1191
2019	1270	1190
2020	1271	1189
2021	1272	1189
2022	1272	1188
2023	1273	1187
2024	1273	1187
2025	1274	1186
2026	1275	1186
2027	1276	1185
2028	1276	1184
2029	1277	1184
2030	1277	1183
2031	1278	1182
2032	1279	1182
2033	1279	1181
2034	1280	1180
2035	1280	1180
2036	1281	1179
2037	1281	1178
2038	1282	1178
2039	1282	1177
2040	1283	1176
2041	1284	1176
2042	1284	1175
2043	1285	1174
2044	1285	1173
2045	1286	1173
2046	1287	1172
2047	1287	1171
2048	1288	1171
2049	1288	1170
2050	1289	1169
2051	1289	1169
2052	1290	1168
2053	1291	1167
2054	1291	1167
2055	1292	1166
2056	1292	1165
2057	1293	1165
2058	1293	1164
2059	1294	1163
2060	1295	1163
2061	1295	1162
2062	1296	1161
2063	1296	1160
2064	1297	1160
2065	1297	1159
2066	1298	1158
2067	1298	1158
2068	1299	1157
2069	1299	1156
2070	1300	1156
2071	1301	1155
2072	1301	1154
2073	1302	1154
2074	1302	1153
2075	1303	1152
2076	1303	1151
2077	1304	1151
2078	1305	1150
2079	1305	1149
2080	1306	1149
2081	1306	1148
2082	1307	1147
2083	1307	1147
2084	1308	1146
2085	1309	1146
2086	1310	1145
2087	1310	1144
2088	1311	1144
2089	1311	1143
2090	1312	1142
2091	1312	1142
2092	1313	1141
2093	1313	1140
2094	1314	1139
2095	1314	1139
2096	1315	1138
2097	1316	1138
2098	1316	1137
2099	1317	1136
2100	1317	1135
2101	1318	1135
2102	1318	1134
2103	1319	1133
2104	1320	1133
2105	1320	1132
2106	1321	1131
2107	1321	1131
2108	1322	1130
2109	1322	1129
2110	1323	1129
2111	1324	1128
2112	1324	1127
2113	1325	1127
2114	1325	1126
2115	1326	1125
2116	1326	1125
2117	1327	1124
2118	1328	1123
2119	1328	1123
2120	1329	1122
2121	1330	1121
2122	1330	1121
2123	1331	1120
2124	1331	1120
2125	1332	1119
2126	1333	1118
2127	1333	1118
2128	1334	1117
2129	1335	1116
2130	1335	1116
2131	1336	1115
2132	1336	1114
2133	1337	1114
2134	1338	1113
2135	1338	1112
2136	1339	1112
2137	1339	1111
2138	1340	1110
2139	1340	1110
2140	1341	1109
2141	1341	1108
2142	1342	1108
2143	1343	1107
2144	1343	1107
2145	1344	1106
2146	1344	1105
2147	1345	1104
2148	1346	1104
2149	1346	1103
2150	1347	1102
2151	1347	1102
2152	1348	1101
2153	1348	1100
2154	1349	1100
2155	1349	1099
2156	1350	1098
2157	1350	1098
2158	1351	1097
2159	1352	1096
2160	1352	1096
2161	1353	1095
2162	1353	1094
2163	1354	1093
2164	1354	1093
2165	1355	1092
2166	1355	1091
2167	1356	1091
2168	1356	1090
2169	1357	1089
2170	1358	1089
2171	1359	1088
2172	1359	1088
2173	1360	1087
2174	1360	1086
2175	1361	1085
2176	1361	1085
2177	1362	1084
2178	1362	1083
2179	1363	1083
2180	1363	1082
2181	1364	1081
2182	1364	1081
2183	1365	1080
2184	1366	1079
2185	1366	1079
2186	1367	1078
2187	1367	1077
2188	1368	1076
2189	1368	1076
2190	1369	1075
2191	1369	1074
2192	1370	1074
2193	1370	1073
2194	1371	1072
2195	1371	1072
2196	1372	1071
2197	1372	1070
2198	1373	1069
2199	1374	1069
2200	1374	1068
2201	1375	1067
2202	1375	1067
2203	1376	1066
2204	1376	1065
2205	1377	1065
2206	1377	1064
2207	1378	1063
2208	1378	1063
2209	1379	1062
2210	1380	1061
2211	1380	1061
2212	1381	1060
2213	1382	1059
2214	1382	1059
2215	1383	1058
2216	1383	1057
2217	1384	1057
2218	1384	1056
2219	1385	1055
2220	1385	1055
2221	1386	1054
2222	1386	1053
2223	1387	1053
2224	1388	1052
2225	1388	1051
2226	1389	1051
2227	1389	1050
2228	1390	1049
2229	1390	1049
2230	1391	1048
2231	1391	1047
2232	1392	1047
2233	1393	1046
2234	1393	1045
2235	1394	1044
2236	1394	1044
2237	1395	1043
2238	1396	1043
2239	1397	1042
2240	1397	1042
2241	1398	1041
2242	1398	1040
2243	1399	1040
2244	1399	1039
2245	1400	1038
2246	1400	1038
2247	1401	1037
2248	1402	1036
2249	1402	1036
2250	1403	1035
2251	1403	1034
2252	1404	1034
2253	1404	1033
2254	1405	1032
2255	1406	1032
2256	1406	1031
2257	1407	1030
2258	1407	1030
2259	1408	1029
2260	1408	1028
2261	1409	1028
2262	1410	1027
2263	1410	1026
2264	1411	1026
2265	1411	1025
2266	1412	1024
2267	1412	1024
2268	1413	1023
2269	1413	1022
2270	1414	1022
2271	1415	1021
2272	1415	1020
2273	1416	1020
2274	1416	1019
2275	1417	1018
2276	1418	1018
2277	1419	1017
2278	1419	1017
2279	1420	1016
2280	1420	1015
2281	1421	1015
2282	1421	1014
2283	1422	1013
2284	1422	1013
2285	1423	1012
2286	1423	1011
2287	1424	1011
2288	1425	1010
2289	1425	1009
2290	1426	1009
2291	1426	1008
2292	1427	1007
2293	1427	1007
2294	1428	1006
2295	1429	1005
2296	1429	1005
2297	1430	1004
2298	1430	1003
2299	1438	1008
2300	1438	1007
2301	1439	1006
2302	1440	1006
2303	1440	1005
2304	1441	1004
2305	1441	1004
2306	1442	1003
2307	1443	1002
2308	1443	1002
2309	1444	1001
2310	1445	1001
2311	1445	1000
2312	1446	999
2313	1447	999
2314	1447	998
2315	1448	998
2316	1449	997
2317	1449	996
2318	1450	996
2319	1450	995
2320	1451	994
2321	1451	994
2322	1452	993
2323	1452	992
2324	1453	991
2325	1453	991
2326	1454	990
2327	1455	990
2328	1455	989
2329	1456	988
2330	1457	988
2331	1457	987
2332	1458	986
2333	1458	986
2334	1459	985
2335	1459	984
2336	1460	984
2337	1461	983
2338	1461	982
2339	1462	982
2340	1462	981
2341	1464	981
2342	1464	980
2343	1465	980
2344	1465	979
2345	1466	978
2346	1466	977
2347	1467	977
2348	1467	976
2349	1468	976
2350	1468	975
2351	1469	974
2352	1470	974
2353	1470	973
2354	1471	972
2355	1471	972
2356	1472	971
2357	1473	970
2358	1473	970
2359	1474	969
2360	1474	968
2361	1475	968
2362	1475	967
2363	1476	966
2364	1477	966
2365	1478	966
2366	1479	965
2367	1479	964
2368	1480	964
2369	1480	963
2370	1481	962
2371	1481	962
2372	1482	961
2373	1482	960
2374	1484	960
2375	1484	959
2376	1485	959
2377	1485	958
2378	1486	957
2379	1487	957
2380	1487	956
2381	1488	955
2382	1488	955
2383	1489	954
2384	1489	953
2385	1490	953
2386	1490	952
2387	1491	951
2388	1491	951
2389	1492	950
2390	1492	949
2391	1493	949
2392	1494	948
2393	1495	948
2394	1495	947
2395	1496	946
2396	1497	946
2397	1497	945
2398	1498	944
2399	1498	944
2400	1499	943
2401	1499	942
2402	1500	942
2403	1500	941
2404	1501	940
2405	1502	940
2406	1502	939
2407	1503	938
2408	1503	938
2409	1504	937
2410	1504	936
2411	1505	936
2412	1506	935
2413	1506	934
2414	1507	934
2415	1507	933
2416	1508	933
2417	1508	932
2418	1509	931
2419	1510	931
2420	1510	930
2421	1511	929
2422	1511	928
2423	1512	928
2424	1512	927
2425	1513	926
2426	1513	926
2427	1514	925
2428	1514	924
2429	1515	924
2430	1516	923
2431	1516	922
2432	1517	922
2433	1517	921
2434	1518	920
2435	1518	920
2436	1519	919
2437	1520	919
2438	1520	918
2439	1521	917
2440	1521	916
2441	1522	916
2442	1522	915
2443	1523	915
2444	1523	914
2445	1524	913
2446	1524	912
2447	1525	912
2448	1526	911
2449	1526	910
2450	1527	910
2451	1527	909
2452	1528	908
2453	1528	908
2454	1529	907
2455	1529	906
2456	1530	906
2457	1530	905
2458	1531	904
2459	1531	904
2460	1532	903
2461	1532	902
2462	1533	902
2463	1534	901
2464	1534	900
2465	1535	900
2466	1535	899
2467	1537	899
2468	1537	898
2469	1538	898
2470	1538	897
2471	1539	896
2472	1539	896
2473	1540	895
2474	1540	894
2475	1541	894
2476	1541	893
2477	1542	892
2478	1543	891
2479	1543	891
2480	1544	890
2481	1544	889
2482	1545	889
2483	1545	888
2484	1546	887
2485	1546	887
2486	1547	886
2487	1547	885
2488	1548	885
2489	1549	884
2490	1549	883
2491	1550	883
2492	1550	882
2493	1551	882
2494	1551	881
2495	1552	880
2496	1552	880
2497	1553	879
2498	1554	879
2499	1555	878
2500	1555	877
2501	1556	877
2502	1557	876
2503	1557	875
2504	1558	875
2505	1558	874
2506	1559	873
2507	1560	873
2508	1561	872
2509	1561	872
2510	1562	871
2511	1562	870
2512	1563	870
2513	1563	869
2514	1564	868
2515	1564	868
2516	1565	867
2517	1566	867
2518	1566	866
2519	1567	865
2520	1567	865
2521	1568	864
2522	1568	863
2523	1569	863
2524	1570	862
2525	1570	861
2526	1571	861
2527	1571	860
2528	1572	859
2529	1572	859
2530	1573	858
2531	1574	857
2532	1574	857
2533	1575	856
2534	1575	855
2535	1576	855
2536	1576	854
2537	1577	853
2538	1577	853
2539	1578	852
2540	1579	852
2541	1580	851
2542	1580	851
2543	1581	850
2544	1581	849
2545	1582	849
2546	1583	848
2547	1583	847
2548	1584	847
2549	1584	846
2550	1585	845
2551	1585	845
2552	1586	844
2553	1587	843
2554	1587	843
2555	1588	842
2556	1589	842
2557	1589	841
2558	1591	841
2559	1591	840
2560	1592	839
2561	1592	839
2562	1593	838
2563	1593	837
2564	1594	837
2565	1594	836
2566	1595	835
2567	1596	835
2568	1596	834
2569	1597	833
2570	1597	833
2571	1598	832
2572	1598	831
2573	1599	831
2574	1599	830
2575	1600	830
2576	1601	829
2577	1601	828
2578	1602	828
2579	1602	827
2580	1603	826
2581	1603	826
2582	1604	825
2583	1604	824
2584	1605	824
2585	1606	823
2586	1606	822
2587	1607	822
2588	1607	821
2589	1608	820
2590	1608	820
2591	1609	819
2592	1609	818
2593	1610	818
2594	1611	817
2595	1612	817
2596	1612	816
2597	1613	816
2598	1613	815
2599	1614	814
2600	1614	814
2601	1615	813
2602	1616	812
2603	1616	812
2604	1617	811
2605	1617	810
2606	1618	810
2607	1619	809
2608	1619	808
2609	1620	808
2610	1620	807
2611	1621	806
2612	1621	806
2613	1622	805
2614	1623	804
2615	1623	804
2616	1624	803
2617	1624	803
2618	1625	802
2619	1625	801
2620	1626	801
2621	1626	800
2622	1627	799
2623	1627	799
2624	1628	798
2625	1629	797
2626	1629	797
2627	1630	796
2628	1630	795
2629	1631	795
2630	1631	794
2631	1632	793
2632	1633	793
2633	1633	792
2634	1634	791
2635	1634	791
2636	1635	790
2637	1635	789
2638	1636	789
2639	1636	788
2640	1637	787
2641	1637	787
2642	1638	786
2643	1638	785
2644	1639	785
2645	1639	784
2646	1640	783
2647	1641	783
2648	1641	782
2649	1642	782
2650	1642	781
2651	1643	780
2652	1643	780
2653	1644	779
2654	1644	778
2655	1645	778
2656	1645	777
2657	1646	776
2658	1646	776
2659	1647	775
2660	1648	774
2661	1648	774
2662	1649	773
2663	1649	772
2664	1650	772
2665	1650	771
2666	1651	770
2667	1651	770
2668	1652	769
2669	1652	768
2670	1653	768
2671	1653	767
2672	1654	766
2673	1655	766
2674	1655	765
2675	1656	764
2676	1656	764
2677	1657	763
2678	1657	762
2679	1658	762
2680	1658	761
2681	1659	760
2682	1659	760
2683	1660	759
2684	1660	759
2685	1662	758
2686	1662	758
2687	1663	757
2688	1663	756
2689	1664	755
2690	1664	755
2691	1665	754
2692	1665	754
2693	1666	753
2694	1666	752
2695	1667	752
2696	1667	751
2697	1668	750
2698	1669	750
2699	1669	749
2700	1670	748
2701	1670	748
2702	1671	747
2703	1671	746
2704	1672	746
2705	1673	745
2706	1673	745
2707	1674	744
2708	1675	743
2709	1675	743
2710	1676	742
2711	1676	741
2712	1677	741
2713	1677	740
2714	1678	739
2715	1680	739
2716	1680	739
2717	1681	738
2718	1682	738
2719	1682	737
2720	1683	736
2721	1684	736
2722	1684	735
2723	1685	734
2724	1685	734
2725	1686	733
2726	1686	733
2727	1687	732
2728	1687	731
2729	1688	731
2730	1689	730
2731	1689	729
2732	1690	729
2733	1691	728
2734	1691	727
2735	1692	727
2736	1692	726
2737	1693	726
2738	1693	725
2739	1694	724
2740	1694	724
2741	1695	723
2742	1695	722
2743	1696	722
2744	1697	721
2745	1697	720
2746	1698	720
2747	1698	719
2748	1699	718
2749	1699	718
2750	1700	717
2751	1700	716
2752	1701	716
2753	1702	715
2754	1702	715
2755	1703	714
2756	1703	713
2757	1704	713
2758	1704	712
2759	1705	711
2760	1705	711
2761	1706	710
2762	1706	709
2763	1707	709
2764	1707	708
2765	1708	707
2766	1709	707
2767	1709	706
2768	1710	705
2769	1710	705
2770	1711	704
2771	1711	704
2772	1712	703
2773	1713	702
2774	1714	702
2775	1714	701
2776	1715	701
2777	1715	700
2778	1716	699
2779	1717	699
2780	1717	698
2781	1718	697
2782	1718	697
2783	1719	696
2784	1719	695
2785	1720	695
2786	1720	694
2787	1721	694
2788	1722	693
2789	1722	692
2790	1723	692
2791	1723	691
2792	1724	690
2793	1724	690
2794	1725	689
2795	1725	688
2796	1726	688
2797	1726	687
2798	1727	686
2799	1727	686
2800	1728	685
2801	1728	684
2802	1729	684
2803	1730	683
2804	1731	683
2805	1731	682
2806	1732	682
2807	1733	681
2808	1733	680
2809	1734	680
2810	1734	679
2811	1735	678
2812	1735	678
2813	1736	677
2814	1737	676
2815	1737	676
2816	1738	675
2817	1738	675
2818	1739	674
2819	1740	674
2820	1741	673
2821	1742	673
2822	1743	672
2823	1743	671
2824	1744	671
2825	1744	670
2826	1745	669
2827	1746	669
2828	1747	668
2829	1747	668
2830	1748	667
2831	1748	666
2832	1749	666
2833	1749	665
2834	1750	664
2835	1750	664
2836	1751	663
2837	1752	663
2838	1752	662
2839	1753	661
2840	1754	661
2841	1754	660
2842	1755	660
2843	1760	661
2844	1761	660
2845	1761	659
2846	1762	659
2847	1763	658
2848	1763	657
2849	1764	657
2850	1764	656
2851	1765	656
2852	1765	655
2853	1766	654
2854	1766	654
2855	1767	653
2856	1768	652
2857	1768	652
2858	1769	651
2859	1769	650
2860	1770	650
2861	1771	649
2862	1772	649
2863	1772	648
2864	1773	648
2865	1773	647
2866	1775	647
2867	1776	646
2868	1776	645
2869	1777	645
2870	1777	644
2871	1778	643
2872	1778	643
2873	1779	642
2874	1780	642
2875	1780	641
2876	1781	640
2877	1781	640
2878	1782	639
2879	1783	638
2880	1783	638
2881	1784	637
2882	1785	637
2883	1785	636
2884	1786	635
2885	1786	635
2886	1787	634
2887	1787	633
2888	1788	633
2889	1788	632
2890	1789	631
2891	1789	631
2892	1790	630
2893	1790	630
2894	1791	629
2895	1792	628
2896	1792	628
2897	1793	627
2898	1793	626
2899	1794	626
2900	1795	625
2901	1795	624
2902	1796	624
2903	1796	623
2904	1797	622
2905	1797	622
2906	1798	621
2907	1799	621
2908	1799	620
2909	1800	619
2910	1800	619
2911	1801	618
2912	1801	617
2913	1802	617
2914	1802	616
2915	1803	615
2916	1803	615
2917	1804	614
2918	1804	613
2919	1805	613
2920	1806	612
2921	1806	612
2922	1807	611
2923	1807	610
2924	1808	610
2925	1808	609
2926	1809	608
2927	1809	608
2928	1810	607
2929	1811	606
2930	1811	606
2931	1812	605
2932	1812	605
2933	1813	604
2934	1813	603
2935	1814	603
2936	1814	602
2937	1815	601
2938	1815	601
2939	1816	600
2940	1817	599
2941	1817	599
2942	1818	598
2943	1818	597
2944	1819	597
2945	1819	596
2946	1820	596
2947	1820	595
2948	1821	594
2949	1821	594
2950	1822	593
2951	1822	592
2952	1823	592
2953	1824	591
2954	1824	590
2955	1825	590
2956	1825	589
2957	1826	589
2958	1826	588
2959	1827	587
2960	1827	587
2961	1828	586
2962	1829	585
2963	1829	585
2964	1830	584
2965	1831	584
2966	1831	583
2967	1832	582
2968	1833	582
2969	1833	581
2970	1834	581
2971	1835	580
2972	1835	579
2973	1836	579
2974	1836	578
2975	1837	577
2976	1837	577
2977	1838	576
2978	1839	575
2979	1839	575
2980	1840	574
2981	1840	574
2982	1841	573
2983	1841	572
2984	1842	572
2985	1843	571
2986	1843	570
2987	1844	570
2988	1844	569
2989	1845	569
2990	1846	568
2991	1846	567
2992	1847	567
2993	1847	566
2994	1849	566
2995	1849	565
2996	1850	565
2997	1851	564
2998	1852	563
2999	1852	563
3000	1853	562
3001	1853	561
3002	1854	561
3003	1854	560
3004	1855	560
3005	1856	559
3006	1856	558
3007	1857	558
3008	1857	557
3009	1858	556
3010	1858	556
3011	1859	555
3012	1860	555
3013	1860	554
3014	1861	553
3015	1862	553
3016	1862	552
3017	1863	552
3018	1864	551
3019	1864	550
3020	1865	550
3021	1865	549
3022	1866	548
3023	1866	548
3024	1867	547
3025	1868	546
3026	1868	546
3027	1869	545
3028	1869	545
3029	1870	544
3030	1870	543
3031	1871	543
3032	1872	542
3033	1872	541
3034	1873	541
3035	1873	540
3036	1874	540
3037	1874	539
3038	1875	538
3039	1875	538
3040	1876	537
3041	1877	536
3042	1877	536
3043	1878	535
3044	1878	534
3045	1879	534
3046	1879	533
3047	1880	533
3048	1881	532
3049	1881	531
3050	1882	531
3051	1882	530
3052	1883	529
3053	1884	529
3054	1885	528
3055	1885	528
3056	1886	527
3057	1887	526
3058	1887	526
3059	1888	525
3060	1888	525
3061	1889	524
3062	1889	523
3063	1890	523
3064	1890	522
3065	1891	521
3066	1892	521
3067	1892	520
3068	1893	520
3069	1894	519
3070	1895	518
3071	1895	518
3072	1896	517
3073	1896	517
3074	1898	516
3075	1898	515
3076	1899	515
3077	1899	514
3078	1900	514
3079	1900	513
3080	1901	512
3081	1902	512
3082	1903	511
3083	1903	511
3084	1904	510
3085	1904	509
3086	1905	509
3087	1905	508
3088	1906	507
3089	1906	507
3090	1907	506
3091	1908	506
3092	1908	505
3093	1909	504
3094	1910	504
3095	1910	503
3096	1911	502
3097	1911	502
3098	1912	501
3099	1912	501
3100	1913	500
3101	1913	499
3102	1914	499
3103	1915	498
3104	1915	497
3105	1916	497
3106	1916	496
3107	1917	495
3108	1917	495
3109	1918	494
3110	1918	494
3111	1919	493
3112	1919	492
3113	1920	492
3114	1921	491
3115	1921	490
3116	1922	490
3117	1922	489
3118	1923	489
3119	1923	488
3120	1924	487
3121	1925	487
3122	1925	486
3123	1926	485
3124	1926	485
3125	1927	484
3126	1928	484
3127	1929	483
3128	1929	482
3129	1930	482
3130	1930	481
3131	1931	481
3132	1932	480
3133	1932	479
3134	1933	479
3135	1933	478
3136	1934	477
3137	1935	477
3138	1935	476
3139	1936	476
3140	1937	475
3141	1938	474
3142	1938	474
3143	1939	473
3144	1940	473
3145	1940	472
3146	1941	471
3147	1942	471
3148	1942	470
3149	1943	470
3150	1943	469
3151	1944	468
3152	1945	468
3153	1946	467
3154	1946	467
3155	1947	466
3156	1947	465
3157	1948	465
3158	1949	464
3159	1949	464
3160	1950	463
3161	1951	462
3162	1951	462
3163	1952	461
3164	1952	460
3165	1953	460
3166	1954	459
3167	1955	459
3168	1955	458
3169	1956	457
3170	1956	457
3171	1957	456
3172	1958	456
3173	1959	455
3174	1959	454
3175	1960	454
3176	1960	453
3177	1961	452
3178	1961	452
3179	1962	451
3180	1962	451
3181	1963	450
3182	1964	449
3183	1964	449
3184	1965	448
3185	1966	448
3186	1966	447
3187	1967	446
3188	1968	446
3189	1968	445
3190	1969	445
3191	1970	444
3192	1970	443
3193	1971	443
3194	1971	442
3195	1972	442
3196	1973	441
3197	1974	440
3198	1974	440
3199	1975	439
3200	1975	438
3201	1976	438
3202	1976	437
3203	1977	436
3204	1977	436
3205	1978	435
3206	1979	435
3207	1979	434
3208	1980	433
3209	1980	433
3210	1981	432
3211	1981	431
3212	1982	431
3213	1983	430
3214	1983	430
3215	1984	429
3216	1984	428
3217	1985	428
3218	1986	427
3219	1986	426
3220	1987	426
3221	1987	425
3222	1988	425
3223	1988	424
3224	1989	423
3225	1990	423
3226	1990	422
3227	1991	421
3228	1991	421
3229	1992	420
3230	1993	420
3231	1993	419
3232	1994	418
3233	1994	418
3234	1995	417
3235	1995	416
3236	1996	416
3237	1997	415
3238	1997	415
3239	1998	414
3240	1998	413
3241	1999	413
3242	2000	412
3243	2000	411
3244	2001	411
3245	2001	410
3246	2002	410
3247	2003	409
3248	2003	408
3249	2004	408
3250	2004	407
3251	2005	406
3252	2005	406
3253	2006	405
3254	2006	405
3255	2007	404
3256	2008	403
3257	2009	403
3258	2009	402
3259	2010	402
3260	2011	401
3261	2012	400
3262	2012	400
3263	2013	399
3264	2014	399
3265	2014	398
3266	2015	397
3267	2015	397
3268	2016	396
3269	2016	395
3270	2017	395
3271	2018	394
3272	2018	394
3273	2019	393
3274	2019	392
3275	2020	392
3276	2020	391
3277	2021	391
3278	2022	390
3279	2022	389
3280	2023	389
3281	2023	388
3282	2024	387
3283	2025	387
3284	2025	386
3285	2026	386
3286	2026	385
3287	2027	384
3288	2027	384
3289	2028	383
3290	2028	382
3291	2029	382
3292	2030	381
3293	2030	380
3294	2031	380
3295	2031	379
3296	2032	379
3297	2032	378
3298	2033	377
3299	2034	377
3300	2034	376
3301	2035	375
3302	2035	375
3303	2036	374
3304	2036	374
3305	2037	373
3306	2037	372
3307	2038	372
3308	2039	371
3309	2039	370
3310	2040	370
3311	2040	369
3312	2041	369
3313	2041	368
3314	2042	367
3315	2042	367
3316	2043	366
3317	2043	365
3318	2044	365
3319	2045	364
3320	2045	364
3321	2046	363
3322	2046	362
3323	2047	362
3324	2047	361
3325	2048	360
3326	2048	360
3327	2049	359
3328	2049	359
3329	2050	358
3330	2051	357
3331	2051	357
3332	2052	356
3333	2052	355
3334	2053	355
3335	2054	354
3336	2054	354
3337	2055	353
3338	2055	352
3339	2056	352
3340	2056	351
3341	2057	350
3342	2058	350
3343	2058	349
3344	2059	349
3345	2059	348
3346	2060	347
3347	2060	347
3348	2061	346
3349	2061	345
3350	2062	345
3351	2063	344
3352	2063	344
3353	2064	343
3354	2064	342
3355	2065	342
3356	2065	341
3357	2066	340
3358	2067	340
3359	2067	339
3360	2068	339
3361	2068	338
3362	2069	337
3363	2069	337
3364	2070	336
3365	2071	335
3366	2071	335
3367	2072	334
3368	2072	334
3369	2073	333
3370	2073	332
3371	2074	332
3372	2074	331
3373	2075	330
3374	2075	330
3375	2076	329
3376	2077	329
3377	2077	328
3378	2078	327
3379	2078	327
3380	2079	326
3381	2080	325
3382	2080	325
3383	2081	324
3384	2081	324
3385	2082	323
3386	2082	322
3387	2083	322
3388	2084	321
3389	2084	320
3390	2085	320
3391	2085	319
3392	2086	319
3393	2086	318
3394	2087	317
3395	2087	317
3396	2088	316
3397	2089	316
3398	2089	315
3399	2090	314
3400	2090	314
3401	2091	313
3402	2091	312
3403	2092	312
3404	2092	311
3405	2093	310
3406	2093	310
3407	2094	309
3408	2095	309
3409	2095	308
3410	2096	307
3411	2096	307
3412	2097	306
3413	2097	306
3414	2098	305
3415	2099	304
3416	2100	304
3417	2100	303
3418	2101	302
3419	2101	302
3420	2102	301
3421	2102	301
3422	2103	300
3423	2103	299
3424	2104	299
3425	2104	298
3426	2105	297
3427	2106	297
3428	2106	296
3429	2107	296
3430	2108	295
3431	2109	294
3432	2109	294
3433	2110	293
3434	2110	293
3435	2111	292
3436	2111	291
3437	2112	291
3438	2112	290
3439	2113	289
3440	2114	289
3441	2114	288
3442	2115	288
3443	2115	287
3444	2116	286
3445	2116	286
3446	2117	285
3447	2117	284
3448	2118	284
3449	2118	283
3450	2119	283
3451	2119	282
3452	2120	281
3453	2121	281
3454	2121	280
3455	2122	280
3456	2122	279
3457	2123	278
3458	2123	278
3459	2124	277
3460	2124	276
3461	2125	276
3462	2126	275
3463	2126	275
3464	2127	274
3465	2127	273
3466	2128	273
3467	2128	272
3468	2129	271
3469	2130	271
3470	2130	270
3471	2131	270
3472	2131	269
3473	2132	268
3474	2132	268
3475	2133	267
3476	2133	266
3477	2134	266
3478	2134	265
3479	2136	265
3480	2136	264
3481	2137	263
3482	2137	263
3483	2138	262
3484	2139	262
3485	2139	261
3486	2140	260
3487	2140	260
3488	2141	259
3489	2141	258
3490	2142	258
3491	2143	257
3492	2143	257
3493	2144	256
3494	2145	255
3495	2145	255
3496	2146	254
3497	2146	254
3498	2147	253
3499	2148	252
3500	2149	252
3501	2149	251
3502	2150	251
3503	2151	250
3504	2151	249
3505	2152	249
3506	2152	248
3507	2153	247
3508	2153	247
3509	2154	246
3510	2155	246
3511	2156	245
3512	2156	244
3513	2157	244
3514	2157	243
3515	2158	243
3516	2158	242
3517	2159	241
3518	2160	241
3519	2160	240
3520	2161	240
3521	2161	239
3522	2162	238
3523	2162	238
3524	2163	237
3525	2164	236
3526	2164	236
3527	2165	235
